山家（居酒屋）支店Ｂ１専用,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.658132777778,139.699136944444,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
リンガーハット渋谷南口店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.657252222222,139.701500555556,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
幸楽苑道玄坂店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.658463333333,139.696715000000,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
渋谷ハイカラ食堂,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659710277778,139.701136666667,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
小諸そば並木橋店,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.655999722222,139.705419722222,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
陳麻家初台店,293,-104,586,-209,1171,-418,2343,-836,4686,-1671,9372,-3343,35.680374444444,139.686287222222,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
陳麻家恵比寿東口店,293,-105,586,-209,1171,-419,2342,-837,4685,-1674,9369,-3348,35.646309444444,139.712850000000,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
陳麻家代々木店,293,-104,586,-209,1172,-418,2343,-836,4686,-1672,9372,-3344,35.680596944444,139.704146666667,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
中華食堂　悟空,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659675906021,139.69786086636,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
ヴィアマンマ渋谷道玄坂店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659238055556,139.697620277778,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
いんでいら道玄坂店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659654722222,139.698373055556,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
香港ロジ,293,-104,586,-209,1172,-418,2343,-836,4686,-1672,9372,-3345,35.673809166667,139.710590833333,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
香港ロジ,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.657124722222,139.701856111111,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
香港ロジ,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.657024722222,139.701695000000,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
兆楽,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659060555556,139.699209166667,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
喜楽,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.659010277778,139.696887222222,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
喜楽,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.655866388889,139.706161388889,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
喜楽鮨,293,-104,586,-209,1171,-418,2343,-836,4686,-1671,9372,-3342,35.684229444444,139.683667777778,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
株式会社天一　渋谷東急本店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3345,35.660938055556,139.695703888889,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
株式会社天一（天ぷら）渋谷東急本店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3345,35.660938055556,139.695703888889,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
天下一品渋谷店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.660724166667,139.698098055556,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
つけ麺大臣渋谷店,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.657344166667,139.705439166667,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
月乃ひかり亭,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.655866388889,139.706161388889,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
月乃　ひかり亭,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.655872619655,139.70617530406,http://ameblo.jp/onoreameba/entry-10080355119.html,16,渋谷で500円以下のランチ特集！｜渋谷のグルメ~おのアメさん探訪記
智積院,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.988238,135.775309,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
智積院会館,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
総本山智積院,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
一休庵智積院会館店,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
智積院,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.98923111,135.77546692,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
甘春堂東店,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
京都国立博物館,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.98943513,135.77270130,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
京都国立博物館,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.989435000000,135.772701388889,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
株式会社便利堂　京都国立博物館常設売店,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.989435000000,135.772701388889,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
からふね屋珈琲京都国立博物館店,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.989435000000,135.772701388889,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
京都国立博物館展示案内,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.989435000000,135.772701388889,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
タカケンクリーニング　豊国神社前店,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.991990555556,135.771062500000,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
豊国神社社務所,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.991895833333,135.769573888889,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
豊国神社,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.99157571,135.77244133,http://d.hatena.ne.jp/asami81/20080625/trip,61,忙しい人のための京都観光（3～4時間編） - iGirl
山科ぎょうざ,285,-101,571,-202,1141,-404,2282,-808,4564,-1617,9129,-3233,34.991347222222,135.817990833333,http://kyotobimiclub.com/index.html,25,京都美味倶楽部～京都のグルメ情報～
鴨弘,285,-101,571,-202,1141,-404,2282,-808,4565,-1615,9129,-3230,35.015285555556,135.776536388889,http://kyotobimiclub.com/index.html,25,京都美味倶楽部～京都のグルメ情報～
bar cacoi,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9371,-3345,35.663573832265,139.6993616928,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ＴＨＥ　ＧＲＩＦＦＯＮ,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.6584633,139.703822,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ＯＮＺＥ,293,-104,586,-209,1171,-418,2342,-836,4685,-1671,9370,-3343,35.677307500000,139.666972222222,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ＣＡＴＡＲＡＴＡＳ渋谷,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.656721944444,139.701270000000,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
フォルチェ（Ｆａｉｌｔｅ）,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.658046666667,139.699528611111,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
RESTAURANT　Bar　AMUSEMENT,293,-104,586,-209,1171,-418,2343,-836,4685,-1673,9370,-3346,35.657141261399,139.70124511587,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ジャーマンファームグリル 渋谷,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9369,-3346,35.65515243,139.69399303,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ジャーマンファームグリル渋谷,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9369,-3346,35.655152500000,139.693993055556,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
ＧＥＲＭＡＮ　ＦＡＲＭ　ＧＲＩＬＬ　ＳＨＩＢＵＹＡ,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9369,-3346,35.6551524,139.693993,http://matome.naver.jp/odai/2131530095802147601,662,渋谷ビール処MAP（個性豊かな世界のクラフトビールが楽しめるお店） - NAVER まとめ
古桑庵,292,-105,585,-209,1170,-419,2341,-837,4682,-1674,9364,-3349,35.6107046,139.6685664,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
古桑庵,292,-105,585,-209,1170,-419,2341,-837,4682,-1674,9364,-3349,35.61070410,139.66856602,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
花想容,293,-104,586,-209,1172,-418,2344,-835,4688,-1670,9376,-3340,35.719773055556,139.703378611111,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
久太郎,293,-105,586,-209,1171,-419,2343,-837,4685,-1674,9371,-3348,35.656566944444,139.731631388889,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
久太郎　六本木　麻布十番,293,-105,586,-209,1171,-419,2343,-837,4685,-1674,9371,-3348,35.656566939434,139.73163131045,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
ＳＰＩＣＥ　ｃａｆｅ,293,-105,586,-209,1173,-418,2345,-837,4690,-1673,9381,-3346,35.709766584622,139.82004722135,http://ruri.crara.cc/archives/877/,55,東京にある、古民家を利用した『古民家カフェ』のまとめ at 和の暮らしを楽しむブログ -瑠璃色Tradition-
金閣寺休憩所,285,-101,571,-201,1141,-403,2282,-806,4565,-1612,9129,-3225,35.039355000000,135.729326666667,http://twitpic.com/255y39,175, 確かにこりゃ、金閣寺ヤバい！京都まじヤバ�... on Twitpic 
金閣寺,285,-101,571,-201,1141,-403,2282,-806,4565,-1612,9129,-3225,35.039355000000,135.729326666667,http://twitpic.com/255y39,175, 確かにこりゃ、金閣寺ヤバい！京都まじヤバ�... on Twitpic 
大将軍八神社,285,-101,570,-202,1141,-403,2282,-807,4565,-1613,9129,-3227,35.026957222222,135.752170555556,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
何必館・京都現代美術館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.00409212,135.77544230,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
何必館・京都現代美術館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.004092222222,135.775442222222,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
安井金比羅宮,285,-101,571,-202,1141,-404,2282,-808,4565,-1615,9129,-3230,35.009788888889,135.785171666667,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
安井金比羅宮,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.00064799,135.77776992,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
六波羅蜜寺,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9127,-3231,34.998636944444,135.772276111111,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
六波羅蜜寺,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9127,-3231,34.99777880,135.77347598,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
六波羅蜜寺,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9127,-3231,34.99706454,135.77331305,http://www.kyotodeasobo.com/art/,107,京都で遊ぼう～京都地域の美術館、展覧会、アート系情報ポータルサイト～
株式会社 はてな,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3229,35.011229,135.760792,http://d.hatena.ne.jp/kossy/20080414/1208193128,358,はてな京都オフィス、完成 - Kossy Memo
株式会社 はてな,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3229,35.011229,135.760792,http://d.hatena.ne.jp/macanai/20090605/1244218433,1548,「おいしすぎる」と噂の鶏もものマヨポン酢炒めと、豆腐のネバネバサラダランチ - まかない日記：はてな京都オフィスのまかないレシピ公開中！
